minutes_watched,CLV,region,channel,1,2,3,4,5,6,7,8,PCA_PC1,PCA_PC2,GMM_Segment
2221.0,119.0,0,4,0,0,0,1,0,0,0,0,-1.7575128225054462,-1.4887134349526387,3
2345.0,119.0,0,4,0,0,0,1,0,0,0,0,-1.7572176909809392,-1.4857584494527702,3
1047.0,62.58,2,4,0,0,0,1,0,0,0,0,1.8593630945162616,-1.050564635808152,0
1103.0,155.0,2,7,0,0,0,0,0,0,1,0,1.580705939613836,0.12383309113277538,0
1301.0,119.0,0,4,0,0,0,1,0,0,0,0,-1.7597025080098532,-1.5106375209194056,3
26.0,62.58,2,7,0,0,0,0,0,0,1,0,1.8925602642350818,-0.3774013271045754,0
0.0,119.0,2,2,0,1,0,0,0,0,0,0,1.6473038467573815,-0.277540179147612,0
179.0,62.58,2,7,0,0,0,0,0,0,1,0,1.8929244184548366,-0.37375525628618916,0
38.0,72.57,2,4,0,0,0,1,0,0,0,0,1.8229750770578643,-1.0232037341775337,0
15.0,62.58,2,7,0,0,0,0,0,0,1,0,1.8925340832127466,-0.3776634629150476,0
731.0,119.0,1,3,0,0,1,0,0,0,0,0,-0.7180539495746104,2.747844638260258,2
929.0,145.17,1,4,0,0,0,1,0,0,0,0,-0.40306819111031383,0.8410175537355646,2
551.0,62.58,2,5,0,0,0,0,1,0,0,0,2.1032200503872236,-0.8102421116670825,0
36.0,119.0,2,4,0,0,0,1,0,0,0,0,1.6650130229808577,-0.7843348636009638,0
72.0,62.58,2,4,0,0,0,1,0,0,0,0,1.857042503900178,-1.07379940082728,0
303.0,119.0,0,3,0,0,1,0,0,0,0,0,-2.1656240526744144,0.511789057304537,1
82.0,62.58,2,3,0,0,1,0,0,0,0,0,1.4535200929187062,0.9726483498472073,0
340.0,118.84,0,3,0,0,1,0,0,0,0,0,-2.164991660848345,0.511847469057311,1
4329.0,119.0,2,4,0,0,0,1,0,0,0,0,1.6752307619704434,-0.6820304059321265,0
421.0,78.88,2,4,0,0,0,1,0,0,0,0,1.802419701879372,-0.9816070464635285,0
819.0,119.0,2,4,0,0,0,1,0,0,0,0,1.666876635752543,-0.7656755600009872,0
856.0,218.0,2,4,0,0,0,1,0,0,0,0,1.3301615095462154,-0.2553659469402186,0
70.0,75.2,2,4,0,0,0,1,0,0,0,0,1.8141038421656015,-1.0089078710758743,0
709.0,119.0,2,3,0,0,1,0,0,0,0,0,1.2630686136183225,1.2779125272865304,0
12.0,78.88,2,4,0,0,0,1,0,0,0,0,1.8014462438670866,-0.9913537325074497,0
2898.0,90.0,2,4,0,0,0,1,0,0,0,0,1.7704843691729821,-0.8653582415386797,0
1903.0,63.63,2,7,0,0,0,0,0,0,1,0,1.8934555436409695,-0.32726840261973317,0
10302.0,62.58,2,4,0,0,0,1,0,0,0,0,1.881390854672007,-0.8300130970881212,0
89.0,119.0,2,4,0,0,0,1,0,0,0,0,1.665139167906655,-0.7830718456050523,0
474.0,119.0,2,4,0,0,0,1,0,0,0,0,1.6660555036883904,-0.7738970922385249,0
275.0,62.58,2,6,0,0,0,0,0,1,0,0,1.6749415268035546,-0.08515081995013198,0
137.0,36.0,2,4,0,0,0,1,0,0,0,0,1.9476237632823266,-1.2090240846125433,0
886.0,62.58,2,3,0,0,1,0,0,0,0,0,1.4554336876421228,0.9918080945399036,0
2640.0,129.78,2,4,0,0,0,1,0,0,0,0,1.634536659900817,-0.6668091318985987,0
354.0,163.37,0,1,1,0,0,0,0,0,0,0,-2.1966104081302564,-1.1730918287451817,3
699.0,206.18,1,1,1,0,0,0,0,0,0,0,-0.8948797168727843,1.281274784967273,2
417.0,151.0,0,3,0,0,1,0,0,0,0,0,-2.274218399540343,0.6791692958305066,1
1038.0,14.25,2,3,0,0,1,0,0,0,0,0,1.6202166552593145,0.7467369044224879,0
5704.0,62.58,2,3,0,0,1,0,0,0,0,0,1.466900975424984,1.1066235795267332,0
135.0,141.23,1,7,0,0,0,0,0,0,1,0,-0.35592665375681987,1.499316191729443,2
0.0,119.0,2,2,0,1,0,0,0,0,0,0,1.6473038467573815,-0.277540179147612,0
6802.0,36.0,0,4,0,0,0,1,0,0,0,0,-1.4642392658346914,-1.8066418895173528,3
3806.0,142.03,1,7,0,0,0,0,0,0,1,0,-0.3499109745121745,1.5909146498001967,2
1434.0,119.05,0,3,0,0,1,0,0,0,0,0,-2.1631022701807905,0.5389986715365823,1
808.0,62.58,2,1,1,0,0,0,0,0,0,0,1.5750893661016487,-0.9244632447177268,0
69.0,119.0,2,4,0,0,0,1,0,0,0,0,1.6650915660478636,-0.7835484561695473,0
264.0,151.41,0,4,0,0,0,1,0,0,0,0,-1.8724311833416993,-1.3685764685392938,3
10.0,151.0,2,4,0,0,0,1,0,0,0,0,1.556085463103389,-0.620290899026459,0
35.0,77.3,2,3,0,0,1,0,0,0,0,0,1.4033300169184681,1.0472735518424845,0
98.0,142.05,1,4,0,0,0,1,0,0,0,0,-0.39443164479064746,0.8051596878457363,2
218.0,118.55,0,4,0,0,0,1,0,0,0,0,-1.7607492250741144,-1.5387615642755175,3
24860.0,151.03,2,8,0,0,0,0,0,0,0,1,1.0786962450889854,0.2802331117588543,0
402.0,119.0,2,4,0,0,0,1,0,0,0,0,1.6658841369967412,-0.7756128902707066,0
4378.0,348.0,0,8,0,0,0,0,0,0,0,1,-3.0678814323555197,0.04924361588670234,3
859.0,144.45,1,3,0,0,1,0,0,0,0,0,-0.8043315317840783,2.881853932090134,2
168.0,119.0,2,6,0,0,0,0,0,1,0,0,1.4827430592855246,0.20262174977222694,0
713.0,149.99,1,4,0,0,0,1,0,0,0,0,-0.4199801838528307,0.8606726081092144,2
1462.0,62.58,2,4,0,0,0,1,0,0,0,0,1.8603508330861842,-1.040674966594882,0
188.0,62.58,2,2,0,1,0,0,0,0,0,0,1.839695101803517,-0.5633824760837666,0
153.0,137.99,0,1,1,0,0,0,0,0,0,0,-2.1107447163748234,-1.3084805496016647,3
1181.0,62.58,2,3,0,0,1,0,0,0,0,0,1.4561358150592967,0.998838100366204,0
2108.0,64.8,0,8,0,0,0,0,0,0,0,1,-2.1098229977981475,-1.4621241742123559,3
192.0,119.0,0,1,1,0,0,0,0,0,0,0,-2.046046917281894,-1.40526868938451,3
2902.0,119.0,0,3,0,0,1,0,0,0,0,0,-2.159438191124465,0.5737246001606536,2
318.0,62.58,2,4,0,0,0,1,0,0,0,0,1.857628006763313,-1.0679370908839922,0
72.0,63.63,2,2,0,1,0,0,0,0,0,0,1.835846855980836,-0.5607437943508444,0
329.0,19.0,2,7,0,0,0,0,0,0,1,0,2.0415428768880264,-0.5944318605236593,0
529.0,78.87,2,4,0,0,0,1,0,0,0,0,1.8027107724410523,-0.9790848067772271,0
78.0,121.0,2,4,0,0,0,1,0,0,0,0,1.6583088820430048,-0.7730425090212527,0
1056.0,119.0,0,4,0,0,0,1,0,0,0,0,-1.7602856307800483,-1.5164760003344686,3
466.0,138.77,0,3,0,0,1,0,0,0,0,0,-2.2324946738816625,0.6174046380225472,1
569.0,119.0,0,4,0,0,0,1,0,0,0,0,-1.7614447360416203,-1.5280814675799201,3
923.0,143.19,1,3,0,0,1,0,0,0,0,0,-0.7998926197859173,2.8768954582881268,2
1032.0,145.76,2,6,0,0,0,0,0,1,0,0,1.3937605368085209,0.36091122679376436,0
13059.0,119.0,2,3,0,0,1,0,0,0,0,0,1.2924627614220454,1.5722195508621517,0
1860.0,118.72,0,3,0,0,1,0,0,0,0,0,-2.1609656732897156,0.5474523836152695,1
1215.0,149.99,2,2,0,1,0,0,0,0,0,0,1.5447660551627864,-0.08911972260530372,0
0.0,119.01,0,4,0,0,0,1,0,0,0,0,-1.7628330294484438,-1.5415895807778297,3
3941.0,19.0,2,4,0,0,0,1,0,0,0,0,2.0145125279756386,-1.205850270596917,0
197.0,119.0,0,3,0,0,1,0,0,0,0,0,-2.165876342526009,0.509263021312714,1
1419.0,62.58,2,4,0,0,0,1,0,0,0,0,1.8602484890897826,-1.041699679308546,0
559.0,34.2,2,4,0,0,0,1,0,0,0,0,1.9547518568600097,-1.2082299268565446,0
202.0,119.0,2,4,0,0,0,1,0,0,0,0,1.6654081184088267,-0.780378995915656,0
479.0,62.58,2,7,0,0,0,0,0,0,1,0,1.8936384463367084,-0.3666060978187652,0
0.0,118.61,0,3,0,0,1,0,0,0,0,0,-2.1650184203910485,0.502561570135556,1
37.0,119.0,2,4,0,0,0,1,0,0,0,0,1.6650154030737971,-0.7843110330727391,0
574.0,119.0,2,4,0,0,0,1,0,0,0,0,1.6662935129823477,-0.7715140394160501,0
888.0,62.58,2,4,0,0,0,1,0,0,0,0,1.8589846597388695,-1.0543536897958865,0
27.0,119.0,0,4,0,0,0,1,0,0,0,0,-1.7627347464148688,-1.5409976138777328,3
379.0,119.0,2,7,0,0,0,0,0,0,1,0,1.7014566394692552,-0.07866671439883306,0
680.0,119.0,0,3,0,0,1,0,0,0,0,0,-2.1647267576361955,0.5207731664452667,1
806.0,62.58,2,4,0,0,0,1,0,0,0,0,1.8587894921178245,-1.0563077931103158,0
9.0,119.0,0,3,0,0,1,0,0,0,0,0,-2.1663237999986484,0.5047828820064616,1
476.0,119.0,0,4,0,0,0,1,0,0,0,0,-1.7616660846850005,-1.5302977067048216,3
807.0,119.0,0,4,0,0,0,1,0,0,0,0,-1.760878273922002,-1.5224098018624306,3
431.0,62.58,2,4,0,0,0,1,0,0,0,0,1.8578969572654846,-1.065244241194596,0
1211.0,119.0,0,3,0,0,1,0,0,0,0,0,-2.1634629282852824,0.5334271769326072,1
155.0,119.0,0,3,0,0,1,0,0,0,0,0,-2.165976306429471,0.5082621391272747,1
683.0,138.0,0,4,0,0,0,1,0,0,0,0,-1.8258124014390014,-1.427595799616717,3
284.0,119.0,0,1,1,0,0,0,0,0,0,0,-2.0458279487314535,-1.4030762807878334,3
654.0,62.58,2,4,0,0,0,1,0,0,0,0,1.8584277179910094,-1.0599300334004773,0
1269.0,151.03,2,8,0,0,0,0,0,0,0,1,1.0225474725515256,-0.28195287959114457,0
,138.0,2,3,0,0,1,0,0,0,0,0,1.1967421317316729,1.3587856705207668,0
3541.0,27.0,2,1,1,0,0,0,0,0,0,0,1.7026391852324947,-1.0424197049735888,0
814.0,62.58,2,4,0,0,0,1,0,0,0,0,1.858808532861341,-1.0561171488845178,0
1233.0,119.0,0,3,0,0,1,0,0,0,0,0,-2.1634105662406116,0.5339514485535516,1
189.0,119.0,2,4,0,0,0,1,0,0,0,0,1.6653771772006123,-0.7806887927825776,0
50.0,119.57,0,7,0,0,0,0,0,0,1,0,-1.7289919295469092,-0.8400221640751534,3
96.0,62.58,2,8,0,0,0,0,0,0,0,1,1.3206671601405624,-0.7650464558354417,0
2440.0,62.58,2,4,0,0,0,1,0,0,0,0,1.8626785639810863,-1.0173687099910798,0
635.0,68.36,2,4,0,0,0,1,0,0,0,0,1.8387186332337573,-1.030640458217302,0
1484.0,119.0,2,4,0,0,0,1,0,0,0,0,1.668459397557359,-0.7498282587315307,0
973.0,119.0,0,8,0,0,0,0,0,0,0,1,-2.2969156444841987,-1.2102729218626782,3
852.0,36.0,0,8,0,0,0,0,0,0,0,1,-2.0148332848153148,-1.6402525201401512,3
1838.0,72.27,1,8,0,0,0,0,0,0,0,1,-0.6893275311524767,0.7957363474350974,2
152.0,62.58,2,4,0,0,0,1,0,0,0,0,1.857232911335344,-1.0718929585693002,0
222.0,173.63,1,1,1,0,0,0,0,0,0,0,-0.785278214912559,1.1024139097872956,2
123.0,27.0,0,3,0,0,1,0,0,0,0,0,-1.853063646703048,0.034091832087581264,1
1634.0,147.0,2,8,0,0,0,0,0,0,0,1,1.0371264777297193,-0.2939920536635697,0
167.0,63.63,2,4,0,0,0,1,0,0,0,0,1.8536964576877473,-1.0661324776389363,0
1673.0,56.79,2,1,1,0,0,0,0,0,0,0,1.596846030009986,-0.9336436503847376,0
59.0,91.5,2,3,0,0,1,0,0,0,0,0,1.3550779947756812,1.120914938519208,0
448.0,62.58,2,1,1,0,0,0,0,0,0,0,1.5742325326434026,-0.9330422348786356,0
7029.0,160.03,2,2,0,1,0,0,0,0,0,0,1.524447309210061,0.10109415991261769,0
1121.0,91.5,2,4,0,0,0,1,0,0,0,0,1.761151865388375,-0.8999864858983506,0
180.0,62.57,2,4,0,0,0,1,0,0,0,0,1.8573335744618586,-1.0712771611409786,0
248.0,144.47,1,1,1,0,0,0,0,0,0,0,-0.6860124839097576,0.9529838360126566,2
515.0,56.72,2,4,0,0,0,1,0,0,0,0,1.8780329122574617,-1.0933964909389333,0
56.0,62.58,2,4,0,0,0,1,0,0,0,0,1.857004422413145,-1.0741806892788759,0
4078.0,90.86,2,4,0,0,0,1,0,0,0,0,1.7703671137599124,-0.8328128851039417,0
965.0,119.0,2,1,1,0,0,0,0,0,0,0,1.383519243119666,-0.6303994155440348,0
110.0,119.53,2,3,0,0,1,0,0,0,0,0,1.25983985016457,1.266365281064389,0
2544.0,36.0,2,1,1,0,0,0,0,0,0,0,1.6696477607858233,-1.0198671158394383,0
1443.0,150.32,0,4,0,0,0,1,0,0,0,0,-1.8659168166274265,-1.3460891282171954,3
,36.0,0,6,0,0,0,0,0,1,0,0,-1.663012793973022,-0.9849261588545553,3
6671.0,299.75,1,4,0,0,0,1,0,0,0,0,-0.915290960636523,1.7732803481553254,2
3654.0,211.8,2,7,0,0,0,0,0,0,1,0,1.3935409792093403,0.4769025846314227,0
1470.0,119.0,0,4,0,0,0,1,0,0,0,0,-1.7593002723030653,-1.5066101616494234,3
603.0,62.58,2,5,0,0,0,0,1,0,0,0,2.1033438152200814,-0.8090029241993957,0
425.0,62.58,2,7,0,0,0,0,0,0,1,0,1.8935099213179714,-0.3678929463429015,0
491.0,119.02,2,7,0,0,0,0,0,0,1,0,1.7016551688300743,-0.07589478051371874,0
98.0,141.77,1,4,0,0,0,1,0,0,0,0,-0.39347907011286337,0.8037188817105383,2
30357.0,40.85,2,7,0,0,0,0,0,0,1,0,2.0386774622861497,0.2335855769164531,0
215.0,62.58,0,4,0,0,0,1,0,0,0,0,-1.5703434913687329,-1.8268399108138873,3
886.0,119.0,2,4,0,0,0,1,0,0,0,0,1.6670361019794944,-0.7640789146099292,0
353.0,182.78,1,7,0,0,0,0,0,0,1,0,-0.496763071574312,1.718316585873434,2
832.0,62.58,2,4,0,0,0,1,0,0,0,0,1.8588513745342534,-1.0556881993764724,0
831.0,62.58,2,4,0,0,0,1,0,0,0,0,1.8588489944413138,-1.0557120299046971,0
3318.0,174.95,2,6,0,0,0,0,0,1,0,0,1.2998955191093917,0.5655918539099317,0
5792.0,42.12,2,4,0,0,0,1,0,0,0,0,1.9402626280411863,-1.0427705419751292,0
218.0,62.58,2,7,0,0,0,0,0,0,1,0,1.89301724207948,-0.37282586568542403,0
265.0,121.0,0,6,0,0,0,0,0,1,0,0,-1.9515565250999223,-0.541223492118447,3
6037.0,119.0,2,3,0,0,1,0,0,0,0,0,1.275749748800366,1.4048815816679807,0
560.0,118.46,0,1,1,0,0,0,0,0,0,0,-2.0433339347729764,-1.3992777525442568,3
1525.0,119.0,2,4,0,0,0,1,0,0,0,0,1.6685569813678813,-0.7488512070743161,0
387.0,167.67,1,3,0,0,1,0,0,0,0,0,-0.8844505928592237,2.990089917265549,2
1219.0,118.8,0,4,0,0,0,1,0,0,0,0,-1.7592172651467666,-1.5136207714732621,3
246.0,62.58,2,4,0,0,0,1,0,0,0,0,1.857456640071664,-1.069652888916174,0
1438.0,62.58,2,2,0,1,0,0,0,0,0,0,1.8426702179779828,-0.5335943158028331,0
269.0,119.0,0,8,0,0,0,0,0,0,0,1,-2.298591229913658,-1.2270496137329,3
3535.0,17.1,2,1,1,0,0,0,0,0,0,0,1.7363052236393663,-1.0935054764945826,0
378.0,186.13,2,6,0,0,0,0,0,1,0,0,1.254863099804097,0.5530594316131557,0
6783.0,122.67,0,8,0,0,0,0,0,0,0,1,-2.295572836889094,-1.0529327010334113,3
118.0,119.0,0,1,1,0,0,0,0,0,0,0,-2.0462230441594222,-1.4070321484731414,3
991.0,118.58,0,3,0,0,1,0,0,0,0,0,-2.1625576867153122,0.5260232515203657,1
38.0,141.64,1,5,0,0,0,0,1,0,0,0,-0.1481421269055622,1.0537625704519693,2
6432.0,62.58,2,5,0,0,0,0,1,0,0,0,2.1172173769648506,-0.6700947751773473,0
5896.0,119.0,2,8,0,0,0,0,0,0,0,1,1.1425279016165881,-0.33650695588950424,0
17997.0,118.88,2,3,0,0,1,0,0,0,0,0,1.3046239066481344,1.6892772108922944,0
44.0,62.58,2,4,0,0,0,1,0,0,0,0,1.8569758612978702,-1.0744666556175728,0
399.0,156.0,2,7,0,0,0,0,0,0,1,0,1.5756283017637194,0.11220213545968963,0
2.0,0.0,2,2,0,1,0,0,0,0,0,0,2.0521528450015025,-0.8898351255503332,0
437.0,118.65,0,7,0,0,0,0,0,0,1,0,-1.7249409453522897,-0.8355338269535414,3
434.0,77.3,2,5,0,0,0,0,1,0,0,0,2.052863367881215,-0.7372850466475377,0
101.0,62.58,2,3,0,0,1,0,0,0,0,0,1.4535653146845582,0.9731011298834774,0
40.0,143.0,2,4,0,0,0,1,0,0,0,0,1.583373285256836,-0.6607418727568036,0
445.0,164.0,2,3,0,0,1,0,0,0,0,0,1.109347910152688,1.503179396706312,0
909.0,143.0,0,8,0,0,0,0,0,0,0,1,-2.378717228528111,-1.0883004069378006,3
419.0,142.45,2,4,0,0,0,1,0,0,0,0,1.5861464693122957,-0.6545402574680494,0
368.0,119.0,2,4,0,0,0,1,0,0,0,0,1.6658032138367957,-0.776423128230348,0
651.0,119.0,0,4,0,0,0,1,0,0,0,0,-1.7612495684205753,-1.5261273642654911,3
10442.0,62.58,2,2,0,1,0,0,0,0,0,0,1.8641005748058956,-0.319024239667214,0
2140.0,62.58,2,7,0,0,0,0,0,0,1,0,1.8975917807093385,-0.32702359043746093,0
177.0,62.58,2,1,1,0,0,0,0,0,0,0,1.5735875274567783,-0.9395003080275419,0
277.0,72.57,2,7,0,0,0,0,0,0,1,0,1.8591711638805464,-0.32001395991077647,0
4396.0,119.0,0,3,0,0,1,0,0,0,0,0,-2.155882332272743,0.6093274093284252,2
373.0,118.42,2,4,0,0,0,1,0,0,0,0,1.667788304705475,-0.7792885025835631,0
5.0,142.36,1,8,0,0,0,0,0,0,0,1,-0.9321400956745973,1.1127196392563912,2
1717.0,62.58,2,2,0,1,0,0,0,0,0,0,1.8433342639081236,-0.5269455984281287,0
104.0,141.19,1,5,0,0,0,0,1,0,0,0,-0.14645411718225457,1.0530198040260914,2
86.0,142.84,1,4,0,0,0,1,0,0,0,0,-0.3971478273182417,0.8089388531027767,2
563.0,119.0,0,3,0,0,1,0,0,0,0,0,-2.1650052285101253,0.5179849946429712,1
3784.0,34.2,2,2,0,1,0,0,0,0,0,0,1.9448041637124802,-0.623723889862294,0
756.0,35.84,1,3,0,0,1,0,0,0,0,0,-0.4350797679492438,2.3205209793120565,2
159.0,119.0,2,5,0,0,0,0,1,0,0,0,1.910343256381415,-0.5292612424887763,0
1593.0,75.2,2,4,0,0,0,1,0,0,0,0,1.8177287237125705,-0.9726139765895851,0
325.0,119.0,0,4,0,0,0,1,0,0,0,0,-1.762025478718876,-1.5338961164667584,3
10466.0,151.03,2,4,0,0,0,1,0,0,0,0,1.5808696533069415,-0.37096452382259343,0
616.0,25.2,0,4,0,0,0,1,0,0,0,0,-1.4422203546157872,-2.009631488044703,3
648.0,119.0,2,2,0,1,0,0,0,0,0,0,1.6488461469822244,-0.2620979968579762,0
2751.0,148.78,2,2,0,1,0,0,0,0,0,0,1.5525383613469657,-0.05874237205062726,0
1056.0,62.58,2,6,0,0,0,0,0,1,0,0,1.6768003793893609,-0.06653917740660482,0
481.0,141.17,2,7,0,0,0,0,0,0,1,0,1.626275906783115,0.03784497097059356,0
8620.0,48.6,0,3,0,0,1,0,0,0,0,0,-1.9063243292817005,0.34772773227138876,2
0.0,62.58,1,1,1,0,0,0,0,0,0,0,-0.4080086742311293,0.5256895278294613,2
1060.0,62.58,2,3,0,0,1,0,0,0,0,0,1.4558478238136083,0.9959546064510095,0
376.0,96.99,2,7,0,0,0,0,0,0,1,0,1.776328672969108,-0.19199585968246824,0
689.0,25.5,2,5,0,0,0,0,1,0,0,0,2.2296966069708644,-0.9977573969618663,0
615.0,14.25,2,7,0,0,0,0,0,0,1,0,2.0583833324668674,-0.6120585763877772,0
309.0,119.0,0,6,0,0,0,0,0,1,0,0,-1.944647696169266,-0.5504664212708299,3
3436.0,31.16,2,2,0,1,0,0,0,0,0,0,1.9543181307283077,-0.647659951723799,0
682.0,75.2,2,7,0,0,0,0,0,0,1,0,1.851187703654744,-0.2968293097812867,0
585.0,62.58,2,1,1,0,0,0,0,0,0,0,1.574558605376124,-0.9297774525118452,0
222.0,62.58,2,7,0,0,0,0,0,0,1,0,1.8930267624512382,-0.37273054357252505,0
38.0,62.58,2,2,0,1,0,0,0,0,0,0,1.8393380878625811,-0.5669570553174785,0
388.0,145.45,1,4,0,0,0,1,0,0,0,0,-0.4053083960684068,0.8295660441011747,2
2204.0,62.58,0,6,0,0,0,0,0,1,0,0,-1.7481936224752799,-0.7956300065273417,3
163.0,131.81,0,7,0,0,0,0,0,0,1,0,-1.7703641006735853,-0.7743455033328137,3
559.0,17.1,2,2,0,1,0,0,0,0,0,0,1.9953034603756015,-0.7885694323581257,0
1007.0,62.58,2,3,0,0,1,0,0,0,0,0,1.4557216788878111,0.9946915884550981,0
508.0,164.0,2,7,0,0,0,0,0,0,1,0,1.5486713125288727,0.15596555261327408,0
227.0,62.58,2,3,0,0,1,0,0,0,0,0,1.4538652063949444,0.9761037764397956,0
654.0,62.58,2,1,1,0,0,0,0,0,0,0,1.5747228317889546,-0.9281331460643378,0
166.0,130.0,2,4,0,0,0,1,0,0,0,0,1.6278998584357696,-0.724633796763252,0
12040.0,113.58,2,1,1,0,0,0,0,0,0,0,1.4283178965453973,-0.3943662056434417,0
89.0,62.58,2,4,0,0,0,1,0,0,0,0,1.8570829654801508,-1.073394281847459,0
399.0,62.58,2,2,0,1,0,0,0,0,0,0,1.8401973014137667,-0.558354234628345,0
638.0,263.0,0,8,0,0,0,0,0,0,0,1,-2.787608524193635,-0.4772701364304005,3
6230.0,64.8,2,4,0,0,0,1,0,0,0,0,1.8641465598482072,-0.9156274736616481,0
746.0,19.0,2,7,0,0,0,0,0,0,1,0,2.042535375643828,-0.5844945302539399,0
1574.0,62.58,2,4,0,0,0,1,0,0,0,0,1.8606174034954164,-1.0380059474337104,0
1545.0,119.0,0,1,1,0,0,0,0,0,0,0,-2.0428266515346523,-1.373025984696428,3
748.0,119.0,2,4,0,0,0,1,0,0,0,0,1.6667076491538335,-0.7673675275049442,0
125.0,142.69,1,1,1,0,0,0,0,0,0,0,-0.6802495820325547,0.9408932706101109,2
1756.0,119.0,0,7,0,0,0,0,0,0,1,0,-1.7229923211122233,-0.802300352556103,3
884.0,180.2,0,4,0,0,0,1,0,0,0,0,-1.9689006149098935,-1.2056557959244085,3
7964.0,62.58,2,8,0,0,0,0,0,0,0,1,1.3393937313891204,-0.5775478597631348,0
65.0,149.51,2,8,0,0,0,0,0,0,0,1,1.0248529603316794,-0.3184663545933862,0
32.0,62.58,2,5,0,0,0,0,1,0,0,0,2.101984782151585,-0.822610155815726,0
301.0,148.14,1,4,0,0,0,1,0,0,0,0,-0.41466698516571826,0.8413348185159173,2
400.0,119.0,2,6,0,0,0,0,0,1,0,0,1.4832952408475055,0.20815043232036817,0
4222.0,63.63,2,4,0,0,0,1,0,0,0,0,1.8633477345577145,-0.9694996856875884,0
952.0,62.58,2,8,0,0,0,0,0,0,0,1,1.3227045196968366,-0.7446475236750585,0
106.0,148.32,1,1,1,0,0,0,0,0,0,0,-0.6994483589267082,0.9694109853637156,2
34.0,8.0,2,4,0,0,0,1,0,0,0,0,2.0426360814879607,-1.355559242539497,0
782.0,63.63,2,2,0,1,0,0,0,0,0,0,1.8375367219679328,-0.5438241193112742,0
553.0,62.58,1,1,1,0,0,0,0,0,0,0,-0.4066924828355456,0.5388678099377462,2
423.0,119.0,0,3,0,0,1,0,0,0,0,0,-2.1653384415216657,0.5146487206915068,1
646.0,62.58,2,2,0,1,0,0,0,0,0,0,1.8407851843698413,-0.5524680941568325,0
297.0,62.58,2,1,1,0,0,0,0,0,0,0,1.573873138609527,-0.9366406446405724,0
189.0,62.58,2,2,0,1,0,0,0,0,0,0,1.8396974818964564,-0.5633586455555418,0
2604.0,62.58,2,8,0,0,0,0,0,0,0,1,1.3266364332330107,-0.7052794910477771,0
1205.0,142.87,1,3,0,0,1,0,0,0,0,0,-0.7981327768023474,2.881969031664422,2
1154.0,119.07,0,2,0,1,0,0,0,0,0,0,-1.7779140182190678,-1.0061278235652011,3
1164.0,62.58,2,2,0,1,0,0,0,0,0,0,1.84201807251254,-0.5401238805364137,0
,82.04,2,4,0,0,0,1,0,0,0,0,1.790667197102534,-0.9753791724631973,0
4.0,119.0,0,3,0,0,1,0,0,0,0,0,-2.1663357004633466,0.5046637293653379,1
51.0,149.83,0,8,0,0,0,0,0,0,0,1,-2.4039953663033553,-1.0736016219281952,3
50463.0,412.87,0,1,1,0,0,0,0,0,0,0,-2.926158409975252,1.3048932912540534,2
909.0,62.58,2,2,0,1,0,0,0,0,0,0,1.841411148812949,-0.5462006652337241,0
2274.0,36.0,0,2,0,1,0,0,0,0,0,0,-1.4926398195427282,-1.406893937849563,3
3173.0,62.58,2,4,0,0,0,1,0,0,0,0,1.8644231721057931,-0.9999009328023405,0
23522.0,222.75,2,4,0,0,0,1,0,0,0,0,1.3679489471164472,0.3092190527382849,0
7500.0,119.0,0,3,0,0,1,0,0,0,0,0,-2.1484945237883095,0.6832973689380389,2
60.0,119.0,0,1,1,0,0,0,0,0,0,0,-2.046361089549918,-1.4084143191101766,3
2610.0,389.51,0,1,1,0,0,0,0,0,0,0,-2.9605810528660657,0.0443266265501564,3
1404.0,62.58,2,3,0,0,1,0,0,0,0,0,1.4566665757848214,1.0041523081603225,0
660.0,62.58,2,3,0,0,1,0,0,0,0,0,1.4548957866377794,0.986422395161111,0
1622.0,121.0,2,4,0,0,0,1,0,0,0,0,1.661983745541705,-0.7362481734422439,0
7320.0,33.25,2,8,0,0,0,0,0,0,0,1,1.4376431490339199,-0.7438191626018673,0
1229.0,184.44,0,7,0,0,0,0,0,0,1,0,-1.9468769404992046,-0.47812206418997216,3
223.0,62.58,2,4,0,0,0,1,0,0,0,0,1.8574018979340536,-1.0702009910653432,0
319.0,119.0,2,7,0,0,0,0,0,0,1,0,1.7013138338928808,-0.08009654609231785,0
3913.0,359.0,0,1,1,0,0,0,0,0,0,0,-2.8536831724115426,-0.0816186065476146,3
498.0,62.52,2,4,0,0,0,1,0,0,0,0,1.8582605466376756,-1.063956339975366,0
8617.0,34.2,2,5,0,0,0,0,1,0,0,0,2.2189681277360767,-0.7640610642809923,0
39971.0,119.0,0,3,0,0,1,0,0,0,0,0,-2.071210525947444,1.457098450923788,2
2450.0,19.0,2,6,0,0,0,0,0,1,0,0,1.828379673439379,-0.2575706045324899,0
8676.0,119.0,2,4,0,0,0,1,0,0,0,0,1.685577025978766,-0.5784390997391526,0
1043.0,62.58,2,2,0,1,0,0,0,0,0,0,1.8417300812668516,-0.543007374451608,0
1575.0,118.9,0,4,0,0,0,1,0,0,0,0,-1.7587101573023445,-1.5046225298055387,3
1031.0,119.0,0,3,0,0,1,0,0,0,0,0,-2.1638913450144055,0.5291376818521528,1
1759.0,119.0,0,3,0,0,1,0,0,0,0,0,-2.162158637354396,0.5464863063997681,1
945.0,62.58,2,1,1,0,0,0,0,0,0,0,1.5754154388343702,-0.9211984623509364,0
